text,hashtags,created_at,reference_type,lang,users.username,users.following,users.tweets,users.location,users.verified,metrics.retweets,metrics.replies,metrics.quotes,metrics.impressions,entities.mentions,entities.url title,places.name,places.place_type,places.country,places.country_code
usaha startup indonesia zenius linkaja putus hubung kerja ratus karyawan,['lifestyle'],2022-05-27 09:30:01,,in,kompascom,30.0,2312481.0,Jakarta,False,0,0,0,0,[],[],,,,
startup linkaja zenius,"['linkaja', 'zenius', 'phkkaryawan']",2022-05-27 09:34:52,,in,Kilat_com,0.0,12908.0,Jakarta,False,0,0,0,0,[],"['JD.com, Inc.']",,,,
sebab startup laku kalah saing sulit dana,"['sindonews', 'bukanberitabiasa']",2022-05-27 13:23:53,,in,SINDOnews,181.0,1061387.0,"Jakarta Pusat, DKI Jakarta",False,0,0,0,0,[],[],,,,
susul startup karyawannya,"['inilahcom', 'inilahdotcom']",2022-05-27 14:20:00,,in,inilahdotcom,40.0,47627.0,,True,0,0,0,0,[],['jdid'],,,,
bangsa welcome karpet merah tka asing,['indonesiamenujubangkrut'],2022-05-27 14:39:38,,in,Hmmurahmurahhm2,0.0,81746.0,"Kebumen,Petani,Pinggirrawa",False,1,0,0,0,[],[],,,,
kemnaker terima lapor kerja startup zenius linkaja kena,"['sindonews', 'bukanberitabiasa']",2022-05-27 17:30:40,,in,SINDOnews,181.0,1061387.0,"Jakarta Pusat, DKI Jakarta",False,0,0,0,0,[],[],,,,
hindar akibat covid,"['khodam', 'pengasihan', 'gaib', 'dukun']",2022-05-27 18:14:57,,in,chosen_spirit,12.0,563.0,Jakarta Capital Region,False,0,0,0,0,[],['Terhindar PHK Akibat COVID-19 – Artikel Chosen Spirit'],,,,
konfirmasi sebab karyawan,"['parboaboa', 'beritaviral', 'beritahariini', 'beritaterkini', 'beritaterbaru', 'jdid', 'phkkaryawan', 'startup', 'startupindonesia', 'linkaja', 'zenius']",2022-05-27 23:48:12,,in,parboaboa,125.0,19156.0,"Pematang Siantar, Indonesia",True,0,0,0,0,"['jdid', 'zeniuseducation', 'linkaja']",[],,,,
kabar karyawan usaha startup menghampiricommerce tanggap manajemen kait kabar,"['ekonomi', 'validnews']",2022-05-28 04:00:05,,in,validnewsid,66.0,40861.0,"Jakarta Capital Region, Indone",False,0,0,0,0,[],"['jdid', 'jdid']",,,,
masyaallah allah sepakat sepenuh cerita orang pensiunphk kadang risau rezeki pasca pensiun allah allah aktif kerja risau,['allahmahakaya'],2022-05-28 05:54:39,['replied_to'],in,wSanyoto,423.0,9811.0,Hati Mu,False,0,0,0,0,['jvdas_iskariot'],[],,,,
hasil startup memphk karyawannya startup susul,['kumparantech'],2022-05-28 07:36:33,,in,kumparan,3.0,953869.0,,True,1,0,0,0,[],[],,,,
victoria rahasia bayar sangon kerja thailand,"['terbaru', 'berita', 'massal', 'pekerja']",2022-05-28 11:28:08,,in,nolantv_update,2.0,33607.0,,False,0,0,0,0,[],[],,,,
bu kena layoff iphone gb all operator icloud reset bh fingerprint aman home button aman kamera jernih minus tombol power off tc retak gambar sentuh aman harga nego tipis yaa,['lapakcot'],2022-05-28 12:05:22,['replied_to'],in,fly_fally,214.0,767.0,,False,0,0,0,0,['hrdbacot'],[],,,,
gelombang landa usaha startup tanah air,['bali'],2022-05-28 15:12:33,,in,BeritaBalinesia,15.0,2892.0,"Bali, Indonesia",False,0,0,0,0,[],[],,,,
suara hati kerja unilever indonesia usaha,['stopphksepihak'],2022-05-28 17:10:02,,in,spkepspsi,166.0,7127.0,Jakarta,False,0,0,0,0,[],[],,,,
fenomena karyawan startup indonesia karyawan startup india diphk,['kumparantech'],2022-05-29 04:28:37,,in,kumparan,3.0,953869.0,,True,3,0,0,0,[],[],,,,
usaha startup indonesia bawa publik sebab peristiwa,['gnfi'],2022-05-29 06:21:17,,in,GoodStatsid,50.0,5341.0,Indonesia,False,0,0,0,0,[],[],,,,
kini bisnis hektare kawasan hutan lepas tol langkah startup,['tempobisnis'],2022-05-29 06:42:05,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],[],,,,
marak startup latih laku efisiensi,"['terbaru', 'berita', 'diminta']",2022-05-29 08:02:08,,in,nolantv_viral,3.0,33235.0,,False,0,0,0,0,[],[],,,,
startup karyawan bubble burst,['tempobisnis'],2022-05-29 08:11:36,,in,tempodotco,28.0,1163490.0,Indonesia,False,1,0,0,0,[],[],,,,
halo baca gelombang putus hubung kerja usaha rintis startup lanjut baca kena,['korantempo'],2022-05-29 10:08:24,,in,korantempo,24.0,650491.0,Indonesia,True,4,2,0,0,[],[],,,,
alas marak inflasi cepat ikut turun istilah,['korantempo'],2022-05-29 10:09:25,['replied_to'],in,korantempo,24.0,650491.0,Indonesia,True,3,1,0,0,[],[],,,,
salah anak usaha dompet digital bumn nama usaha,['korantempo'],2022-05-29 10:10:21,['replied_to'],in,korantempo,24.0,650491.0,Indonesia,True,2,4,1,0,[],[],,,,
kemenpanrb terbit honorer korban astaga rb,"['sekemenpan', 'pppk']",2022-05-29 10:14:02,,in,jpnncom,0.0,937171.0,Indonesia,False,1,0,0,0,['kempanrb'],[],,,,
media lokal bursa henti karyawan total karyawannya meksiko sumber berita,"['bitcoin', 'cryptocurrency']",2022-05-29 16:21:26,['replied_to'],in,crypto_terkini,143.0,292.0,"Bandar Lampung, Indonesia ",False,0,0,0,0,[],[],,,,
startup laku,['tempobisnis'],2022-05-29 23:33:04,,in,tempodotco,28.0,1163490.0,Indonesia,False,1,0,0,0,[],[],,,,
program lanjut program juta orang hasil lawan,"['kartuprakerja', 'indonesiamaju']",2022-05-30 02:06:20,,in,cutsarah,26.0,3414.0,,False,0,0,0,0,[],[],,,,
fenomena bubble burst sinyal startup lengkap cek konten,"['hrd', 'humanresources', 'hc', 'bubbleburst', 'startup', 'webinarfree', 'hrdehsharing']",2022-05-30 02:41:07,,in,deh_hr,35.0,206.0,,False,0,0,0,0,[],['HR.DEH! (@hr.deh) • Instagram photos and videos'],,,,
istilah zombie unicorn tren dunia digital silicon valley pusat startup as usaha teknologi teknologi alami fase akibat karyawan turun harga saham zombie unicorn,['infografik'],2022-05-30 03:14:32,,in,KATADATAcoid,12.0,159041.0,Jakarta,True,7,0,1,0,[],[],,,,
gantung dana operasi bisnis salah alas utama startup rentan efisiensi bisnis kurang karyawan alias bagi,['money'],2022-05-30 03:50:00,,in,kompascom,30.0,2312481.0,Jakarta,False,0,0,0,0,[],[],,,,
kakanwil kmnkmham sumsel harun sulianto brhrp knjngn wkl rakyat lps pr mnyrp asprsi lps wrga bina masyarakat,"['kumhampasti', 'kumhamsumsel', 'lpmuaraenim', 'harunsulianto']",2022-05-30 04:01:43,['replied_to'],in,LPMuaraEnim,173.0,24707.0,,False,0,0,1,0,"['kemenkumham_ri', 'kumhamsumsel']",[],,,,
serikat kerja desak perintah lindung ancam,"['beritajogja', 'jogja', 'jogjaistimewa']",2022-05-30 05:12:04,,in,Harian_Jogja,13.0,473364.0,"Yogyakarta, Indonesia",False,0,0,0,0,[],[],,,,
startup bubble tutup ramai bicara fenomena bubble startup startup alas efisiensi budget thread,"['startup', 'investor', 'profit', 'bubbleburst', 'phk']",2022-05-30 05:32:26,,in,faish_arif,265.0,6271.0,Jakarta Selatan - Medan,False,22,5,1,0,[],[],,,,
buruh gerak kali unjuk astra otoparts bentuk solidaritas buruh gs battery semarang latar masalah cari,['bicaralahburuh'],2022-05-30 06:23:47,,in,gm_dki,686.0,10484.0,"DKI Jakarta, Indonesia",False,3,0,0,0,[],[],,,,
moga ekonomi pulih stabil usaha digital lanjut kurang karyawan,"['startup', 'linkaja', 'jdid', 'phk']",2022-05-30 08:03:46,,in,KartikaEndahP2,81.0,570.0,,False,0,0,0,0,['may_marwan'],[],,,,
thread alas startup rentan karyawan,"['phk', 'startup']",2022-05-30 08:41:07,,in,kompascom,30.0,2312481.0,Jakarta,False,1,2,0,0,[],[],,,,
usaha rintis startup kenal indonesia putus hubung kerja karyawan,"['phk', 'startup']",2022-05-30 08:41:30,['replied_to'],in,kompascom,30.0,2312481.0,Jakarta,False,2,1,0,0,[],[],,,,
kabar kurang karyawan platform edutech zenius susul platform uang digital linkaja anyar platform ecommerce,"['phk', 'startup']",2022-05-30 08:44:23,['replied_to'],in,kompascom,30.0,2312481.0,Jakarta,False,0,1,0,0,[],[],,,,
fenomena sebab indonesia guncang kondisi makroekonomi pandemi covid,"['phk', 'startup']",2022-05-30 08:44:40,['replied_to'],in,kompascom,30.0,2312481.0,Jakarta,False,0,1,0,0,[],[],,,,
teliti ekonomi digital institute development of economics and finance indef nailul huda gantung dana startup bingung sunti dana,"['phk', 'startup']",2022-05-30 08:44:58,['replied_to'],in,kompascom,30.0,2312481.0,Jakarta,False,0,1,0,0,[],[],,,,
turut startup gerak model bisnis bakar uang keluar modal terusmenerus gaet guna,"['phk', 'startup']",2022-05-30 08:45:32,['replied_to'],in,kompascom,30.0,2312481.0,Jakarta,False,0,1,0,0,[],[],,,,
ekonom senior indef didik rachbini fenomena startup indonesia dekat bilang bubble burst,"['phk', 'startup']",2022-05-30 08:45:52,['replied_to'],in,kompascom,30.0,2312481.0,Jakarta,False,0,1,0,0,[],[],,,,
lantas fenomena bubble burst informasi klik taut,"['phk', 'startup']",2022-05-30 08:46:10,['replied_to'],in,kompascom,30.0,2312481.0,Jakarta,False,0,0,0,0,[],[],,,,
startup jabat mati mikrofon sidang,['phk'],2022-05-30 09:13:37,,in,momooi10,3.0,4761.0,,False,0,0,0,0,[],[],,,,
usaha rintis tanihub zenius linkaja kabar karyawannya kait fenomena gelembung ekonomi pecahbubble burst sektor teknologi digital,['video'],2022-05-30 10:41:42,,in,KATADATAcoid,12.0,159041.0,Jakarta,True,0,0,0,0,[],[],,,,
efisiensi bisnis sebab siklus gelombang putus hubung kerja usaha rintis startup lanjut anggap siklus bisnis,['korantempo'],2022-05-30 12:01:15,['replied_to'],in,korantempo,24.0,650491.0,Indonesia,True,0,1,0,0,[],[],,,,
pandemi hindar sektor industri tips tahan pascaphk pandemi,"['phk', 'pandemi', 'tips', 'validnih', 'validnews']",2022-05-30 13:00:14,,in,validnewsid,66.0,40861.0,"Jakarta Capital Region, Indone",False,0,0,0,0,[],[],,,,
startup menteri kkp harap usaha rintis ikan,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-05-30 13:50:50,,in,okezonenews,67.0,1963138.0,Jakarta,False,0,0,0,0,[],[],,,,
putus hubung kerja usaha rintis startup infografis,"['akuratcoinfografis', 'phk', 'startup']",2022-05-30 14:00:01,,in,akuratco,19.0,318497.0,Jakarta Capital Region,False,0,0,0,0,[],[],,,,
lanyalla masyarakat rasa dampak inflasi naik butuh pokok angka anggur pandemi sumbang tingkat angka miskin daerah indonesia kecuali jatim,['lanyalla'],2022-05-30 15:14:53,['replied_to'],in,adibaprayoga,336.0,8031.0,"DKI Jakarta, Indonesia",False,2,1,0,0,[],[],,,,
dekat usaha rintis startup linkaja zenius sicepat,"['smashnewscomunity', 'beritaterbaru', 'beritaterkini', 'kabarterbaru', 'kabarterkini', 'perusahaan', 'phk']",2022-05-30 16:16:19,,in,SmashNewsCorp,45.0,1557.0,"Desa Warungdowo, Pasuruan",False,2,0,0,0,[],['jdid'],,,,
menteri kkp harap besar startup ikan,['tempobisnis'],2022-05-30 22:36:02,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,1,2,0,[],[],,,,
startup ratus karyawan hary tanoe via,['startup'],2022-05-30 23:36:18,,in,StanleyEpstein,212.0,385375.0,,False,0,0,0,0,[],['Twinybots – Empower your business'],,,,
menteri kkp harap startup ikan,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-05-31 01:23:05,,in,okezonenews,67.0,1963138.0,Jakarta,False,0,0,0,0,[],[],,,,
menteri kp harap startup ikan pegawai,"['sariagri', 'pertanian']",2022-05-31 02:10:06,,in,sariagri_id,0.0,44153.0,Indonesia,False,0,0,0,0,[],[],,,,
amazon msi geforce rtx gaming trio lhr taut atc ts,"['amazon', 'rtx3070']",2022-05-31 03:50:46,,in,falcodrin,19.0,535593.0,,True,0,0,0,0,[],['MSI Gaming GeForce RTX 3070 LHR 8GB GDRR6 256-Bit HDMI/DP Nvlink Torx Fan 4 RGB Ampere Architecture OC Graphics Card (RTX 3070 Gaming Z Trio 8G LHR)'],,,,
daftar startup indonesia hadap gelombang,"['uzoneid', 'startup', 'elektronik']",2022-05-31 06:21:45,,in,uzoneindonesia,54.0,109398.0,Indonesia,False,0,0,0,0,[],[],,,,
kartu prakerja gelombang buka tambah kompetensi manfaat momen karyawanburuh kena akibat pandemi covid kunjung,"['kartuprakerja', 'prakerja']",2022-05-31 06:37:43,,in,medsosjemarimu,15.0,60.0,,False,0,0,0,0,[],[],,,,
usaha startup karyawan,"['phk', 'berita', 'nusabali', 'startup']",2022-05-31 07:14:55,,in,nusabalicom,374.0,90300.0,"Denpasar, Bali",False,0,0,0,0,[],[],,,,
karyawan popularitas linkaja bisnis dompet digital,['linkaja'],2022-05-31 09:03:51,,in,SelularID,146.0,32467.0,,False,2,0,0,0,['selularid'],[],,,,
atbumn dasar survey lembaga riset danareksa persero danareksa research institute februari pandemi sebab banyak masyarakat kena putus hubung kerja,"['proyeksidriakurat', 'banggaholdingdanareksa']",2022-05-31 10:38:31,,in,bumnpkljitu,1.0,884.0,,False,0,0,0,0,[],[],,,,
produksi baja nasional biar impor baja murah gimanapun ancam langsung pabrik baja imbas tenaga kerja,['savebajaindonesia'],2022-05-31 12:06:41,,in,MyL1fen3verflat,3756.0,17103.0,,False,2,0,0,0,[],[],,,,
gelombang landa usaha rintis teknologi startup saat ekonomi bangkit pandemi covid usaha startup tumbang nnn,"['seputarinewsrcti', 'seputarinews', 'phk', 'startup', 'bisnis', 'pecat', 'covid19', 'perusahaan']",2022-05-31 13:30:01,,in,OfficialiNewsTV,3.0,135738.0,iNews Tower,False,1,0,0,0,[],[],,,,
ulas fenomena startup indonesia gerangan praktisi hukum tumbuh organik,"['phkmassal', 'startup']",2022-05-31 16:07:44,,in,PekalonganPRMN,143.0,751.0,"Jawa Tengah, Indonesia",False,0,0,0,0,[],[],,,,
alumnus universitas brawijaya pasar dukung pabrik paksa kurang produksi akibat nyata hantu sektor industri,['lanyalla'],2022-05-31 16:12:41,['replied_to'],in,cintalamaseroja,243.0,3433.0,,False,5,1,0,0,[],[],,,,
yaari layoffs employees bengaluru india,"['indiabulls', 'layoffs', 'layoffstracker']",2022-05-31 17:31:06,,in,LayoffsTracker,11.0,902.0,,False,0,0,0,0,[],[],,,,
mpl tutup bisnis indonesia karyawan,['tempobisnis'],2022-06-01 04:14:07,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],[],,,,
fenomena badai hary tanoe harihari emas startup,['startup'],2022-06-01 05:21:35,,in,Satukata__,151.0,4409.0,"Jakarta Selatan, DKI Jakarta",False,0,0,0,0,['spost'],[],,,,
lupa save biar erti fenomena,"['bubbleburst', 'startup', 'phk', 'karyawan', 'lonjakankaryawan', 'ekonomi']",2022-06-01 09:49:04,['replied_to'],in,co_yufo,42.0,1297.0,,False,0,0,0,0,[],[],,,,
impor baja tingkat perhati perintah turun tingkat produksi ancam,['savebajaindonesia'],2022-06-01 09:55:20,,in,yovita_fbyola,2037.0,26082.0,"Mataram Baru, Indonesia",False,0,0,0,0,[],[],,,,
mpl pamit indonesia karyawan profil,['tempobisnis'],2022-06-01 12:21:06,,in,tempodotco,28.0,1163490.0,Indonesia,False,1,0,0,0,[],[],,,,
mobile premier league hengkang indonesia karyawan,"['parboaboa', 'beritaviral', 'beritahariini', 'beritaterbaru', 'perusahaangame', 'phk', 'pemutusanhubungankerja', 'viral']",2022-06-01 15:07:18,,in,parboaboa,125.0,19156.0,"Pematang Siantar, Indonesia",True,0,0,0,0,"['plaympl', 'mplidofficial']",[],,,,
ancam banjir impor baja ribu kerja indonesia maju indonesia,['savebajaindonesia'],2022-06-01 16:14:50,['replied_to'],in,SRufamin,1801.0,35631.0,,False,2,1,0,0,[],[],,,,
waspada ribu kerja indonesia ancam akibat banyak produk baja impor indonesia,['savebajaindonesia'],2022-06-01 16:24:24,['replied_to'],in,strobevly,2560.0,8343.0,,False,3,1,0,0,[],[],,,,
masuk baja impor industri baja nasional ancam ribu kerja indonesia ancam,['savebajaindonesia'],2022-06-01 16:30:43,,in,ireun3n,4542.0,31087.0,"Denpasar Selatan, Indonesia",False,1,0,0,0,[],[],,,,
ancam banjir impor baja ribu kerja indonesia kema,['savebajaindonesia'],2022-06-01 17:32:58,['retweeted'],in,BangNalar,1623.0,20948.0,"Jakarta Selatan, DKI Jakarta",False,2,0,0,0,['srufamin'],[],,,,
pm wib klik taut subscribe aktif lonceng notifikasi tayang,"['podcastradio', 'bubbleburst', 'startup', 'phk']",2022-06-01 22:53:35,,in,PODCASTRADIO6,2322.0,621.0,Indonesia,False,0,0,0,0,[],['PODCAST RADIO'],,,,
prtmuan roy riady mnympaikan trma kasih kpda rtan prabumulih kmnkumham sumsel sempat mngnjngi jaksa negeri kota prabumulih,"['kumhampasti', 'kumhamsumsel', 'lpmuaraenim', 'harunsulianto']",2022-06-02 02:21:05,['replied_to'],in,LPMuaraEnim,173.0,24707.0,,False,0,1,0,0,"['kemenkumham_ri', 'kumhamsumsel']",[],,,,
gelombang putus hubung kerja pusat usaha teknologi silicon valley amerika serikat indonesia,"['opini', 'adadikompas']",2022-06-02 05:14:05,,in,hariankompas,272.0,276265.0,"Palmerah, Jakarta",False,0,1,0,0,[],[],,,,
ceo founder mnc group hary tanoesoedibjo komentar fenomena badai landa usaha startup,"['phk', 'startup']",2022-06-02 06:00:03,,in,holopiscom,0.0,16407.0,Jakarta,False,0,0,0,0,[],[],,,,
line indonesia fokus bisnis teknologi uang fintech indonesia,['kumparantech'],2022-06-02 06:44:10,,in,kumparan,3.0,953869.0,,True,2,0,0,0,[],[],,,,
usaha rintis startup indonesia ramai putus hubung kerja labil kondisi ekonomi sistem kapitalisme sebab utama mudah usaha startup,['opini'],2022-06-02 07:39:57,,in,JuniUmmu,27.0,911.0,Kota Makassar,False,0,0,0,0,[],['Beberapa beberapa perusahaan rintisan... - Muslimah News Com'],,,,
line kabar setop line indonesia isu putus hubung kerja karyawan line indonesia,['tekno'],2022-06-02 08:43:00,,in,kompascom,30.0,2312481.0,Jakarta,False,1,1,0,0,[],[],,,,
grab buka lowong kerja startup ramai posisi parapuan,"['loker', 'lowongankerja']",2022-06-02 08:47:35,,in,bursakerja20,29.0,124273.0,,False,0,0,0,0,[],[],,,,
ramai kemarin startup layoff karyawan kubu pro model startup bakar duit growth rugi kontra milih fundamental profit,"['startup', 'bisnis']",2022-06-02 09:57:20,,in,gemi_gede,5.0,45.0,,False,0,0,0,0,[],[],,,,
nih pro kontra bahas layoff sisi usaha usaha nih putus bijak timbang panjang runway usaha,"['bisnis', 'startups']",2022-06-02 10:00:22,,in,gemi_gede,5.0,45.0,,False,0,0,0,0,[],[],,,,
henti operasi mpl karyawannya indonesia,['tempobisnis'],2022-06-02 10:23:04,,in,tempodotco,28.0,1163490.0,Indonesia,False,1,1,0,0,[],[],,,,
line indonesia ramai kabar putus hubung kerja karyawannya,['tempobisnis'],2022-06-02 10:37:51,,in,tempodotco,28.0,1163490.0,Indonesia,False,1,0,0,0,[],[],,,,
layoff salah jenis putus hubung kerja usaha tangguh henti karyawan permanen artikel baca,['parapuan'],2022-06-02 10:44:57,,in,Cerita_Parapuan,7.0,38538.0,,False,0,0,0,0,[],['Parapuan.co - Tumbuh Bersama Kekuatan Mimpi Perempuan Indonesia'],,,,
brutalitas menejeman freeport indonesia patut negara hadir perintah republik indonesia presiden joko widodo,"['g20indonesia', 'phk']",2022-06-02 10:58:25,,in,buruhpapua28,849.0,714.0,Medan Perjuangan Buruh Papua,False,18,3,2,0,"['ilo', 'komnasham', 'kemnakerri', 'industriall_gu', 'ituc_gu_ifi', 'pemprovpapua']",[],,,,
jelas resmi line indonesia tanggap ramai isu orang,['tempobisnis'],2022-06-02 11:50:57,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],[],,,,
keri kena,['savebajaindonesia'],2022-06-02 11:55:31,,in,BicaraNgeyel,3774.0,42967.0,"Siak Hulu, Indonesia",False,8,1,0,0,[],[],,,,
usaha rintis startup indonesia ramai putus hubung kerja baca badai industri startup bukti rapuh kapitalisme,['opini'],2022-06-02 12:16:48,,in,risa_shofi,2.0,1219.0,,False,0,0,0,0,[],['Beberapa beberapa perusahaan rintisan... - Muslimah News Com'],,,,
startup bakar uang potensi rugi bangkrut karyawan,['startup'],2022-06-02 12:26:44,,in,mathakimae,73.0,418.0,,False,0,0,0,0,['youtube'],[],,,,
informasi bansos phk tahap cair juni siswa sd smp sma bantu juta,"['phk', 'bansos', 'siswa']",2022-06-02 12:53:19,,in,kilas24com,130.0,5873.0,"DKI Jakarta, Indonesia",False,0,0,0,0,[],[],,,,
gelombang landa dana henti orang bisnis milik hadir startup awal bidang kerja startup,"['startup', 'millenial']",2022-06-02 12:54:19,,in,Expose_com,201.0,15101.0,Jakarta,False,0,0,0,0,[],[],,,,
puisi milik startup,"['poem', 'startup', 'phkstartup', 'phk', 'jokowi', 'rockygerung', 'ams99', 'juni', 'trending', 'viral', 'makassar', 'balikpapan']",2022-06-02 16:07:10,,in,alimusrisyam099,221.0,1158.0,balikpapan,False,0,0,0,0,"['kompasiana', 'kompascom']",[],,,,
fenomena badai putus hubung kerja hantu usaha rintis startup fenomena hindar badai startup indonesia jumat wib,['metrotv'],2022-06-02 16:16:31,,in,Metro_TV,31.0,1170217.0,,True,0,0,0,0,[],[],,,,
startup prediksi sedih hadap koreksi sehat,['phk'],2022-06-02 22:24:02,,in,bagusnugrahamas,210.0,1016.0,"DKI Jakarta, Indonesia",False,0,0,0,0,[],[],,,,
gaji lebih mampu akibat karyawan bajak bajak karyawan realitas,"['startup', 'phk']",2022-06-02 22:25:27,,in,bagusnugrahamas,210.0,1016.0,"DKI Jakarta, Indonesia",False,0,0,0,0,[],[],,,,
usaha startup uji marak usaha juang survive sulit,['kumparanbisnis'],2022-06-03 00:12:06,,in,kumparan,3.0,953869.0,,True,2,0,0,0,[],[],,,,
bubble burst usaha meta henti kerja pegawai fresh graduate pasuk tough market,['headline'],2022-06-03 00:30:00,,in,kompasiana,90.0,834995.0,Indonesia,False,0,0,0,0,[],[],,,,
aduh netflix karyawannya hilang langgan,"['teknologi', 'beritaterkini', 'beritaterbaru', 'tech']",2022-06-03 01:00:58,,in,fetrian,510.0,521.0,Indonesia,False,0,0,0,0,[],[],,,,
waswas min hiks,['bebasongkirsebebasnya'],2022-06-03 03:34:22,['replied_to'],in,jooannaze,2731.0,32095.0,"te, gguk",False,0,0,0,0,['tokopedia'],[],,,,
nyari kerja,['bebasongkirsebebasnya'],2022-06-03 03:35:51,['replied_to'],in,jooannaze,2731.0,32095.0,"te, gguk",False,0,0,0,0,['tokopedia'],[],,,,
